#counts	total=2585	pass=910	fail=932	unsupported=743	blocked=0	panic=0
not-wf	ibm-1-1-not-wf-P02-ibm02n41.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P02-ibm02n42.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P02-ibm02n43.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P02-ibm02n44.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P02-ibm02n45.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P02-ibm02n46.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P02-ibm02n47.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P02-ibm02n48.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P02-ibm02n49.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P02-ibm02n50.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P02-ibm02n51.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P02-ibm02n52.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P02-ibm02n53.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P02-ibm02n54.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P02-ibm02n55.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P02-ibm02n56.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P02-ibm02n57.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P02-ibm02n58.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P02-ibm02n59.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P02-ibm02n60.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P02-ibm02n61.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P02-ibm02n62.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P02-ibm02n63.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P02-ibm02n64.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P02-ibm02n65.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P02-ibm02n66.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P02-ibm02n67.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P02-ibm02n68.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P02-ibm02n69.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P02-ibm02n70.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P02-ibm02n71.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04-ibm04n01.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04-ibm04n02.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04-ibm04n03.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04-ibm04n04.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04-ibm04n05.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04-ibm04n06.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04-ibm04n07.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04-ibm04n08.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04-ibm04n09.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04-ibm04n10.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04-ibm04n11.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04-ibm04n12.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04-ibm04n13.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04-ibm04n14.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04-ibm04n15.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04-ibm04n16.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04-ibm04n17.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04-ibm04n18.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04-ibm04n19.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04-ibm04n20.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04-ibm04n21.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04-ibm04n22.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04-ibm04n23.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04-ibm04n24.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04-ibm04n25.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04-ibm04n26.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04-ibm04n27.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04-ibm04n28.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04a-ibm04an01.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04a-ibm04an02.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04a-ibm04an03.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04a-ibm04an04.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04a-ibm04an05.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04a-ibm04an06.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04a-ibm04an07.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04a-ibm04an08.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04a-ibm04an09.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04a-ibm04an10.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04a-ibm04an11.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04a-ibm04an12.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04a-ibm04an13.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04a-ibm04an14.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04a-ibm04an15.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04a-ibm04an16.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04a-ibm04an17.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04a-ibm04an18.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04a-ibm04an19.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04a-ibm04an20.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04a-ibm04an21.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04a-ibm04an22.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04a-ibm04an23.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04a-ibm04an24.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04a-ibm04an25.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04a-ibm04an26.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04a-ibm04an27.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P04a-ibm04an28.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P05-ibm05n01.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P05-ibm05n02.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P05-ibm05n03.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P05-ibm05n04.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P05-ibm05n05.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P05-ibm05n06.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P77-ibm77n01.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P77-ibm77n02.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P77-ibm77n03.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P77-ibm77n04.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P77-ibm77n05.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P77-ibm77n06.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P77-ibm77n07.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P77-ibm77n08.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P77-ibm77n09.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P77-ibm77n10.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P77-ibm77n11.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P77-ibm77n12.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P77-ibm77n13.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P77-ibm77n14.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P77-ibm77n15.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P77-ibm77n16.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P77-ibm77n17.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P77-ibm77n18.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P77-ibm77n19.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P77-ibm77n20.xml	unsupported	xml-1.1
not-wf	ibm-1-1-not-wf-P77-ibm77n21.xml	unsupported	xml-1.1
not-wf	ibm-not-wf-P01-ibm01n01.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P01-ibm01n02.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P01-ibm01n03.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P02-ibm02n30.xml	fail	utf8 error: invalid utf-8 sequence of 1 bytes from index 30
not-wf	ibm-not-wf-P02-ibm02n31.xml	fail	utf8 error: invalid utf-8 sequence of 1 bytes from index 30
not-wf	ibm-not-wf-P09-ibm09n01.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P09-ibm09n02.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P09-ibm09n03.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P10-ibm10n01.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P10-ibm10n05.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P11-ibm11n01.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P11-ibm11n02.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P11-ibm11n03.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P11-ibm11n04.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P14-ibm14n01.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P16-ibm16n01.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P16-ibm16n02.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P17-ibm17n01.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P17-ibm17n02.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P17-ibm17n03.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P17-ibm17n04.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P22-ibm22n01.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P22-ibm22n02.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P22-ibm22n03.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P23-ibm23n01.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P23-ibm23n02.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P23-ibm23n03.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P23-ibm23n04.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P24-ibm24n01.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P24-ibm24n02.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P24-ibm24n03.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P24-ibm24n04.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P24-ibm24n05.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P24-ibm24n06.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P24-ibm24n07.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P24-ibm24n08.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P24-ibm24n09.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P25-ibm25n01.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P25-ibm25n02.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P26-ibm26n01.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P28-ibm28n01.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P28-ibm28n02.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P28-ibm28n03.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P28-ibm28n05.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P28-ibm28n06.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P28-ibm28n07.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P29-ibm29n01.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P29-ibm29n03.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P29-ibm29n04.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P29-ibm29n07.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P30-ibm30n01.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P31-ibm31n01.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P32-ibm32n01.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P32-ibm32n02.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P32-ibm32n03.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P32-ibm32n04.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P32-ibm32n05.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P32-ibm32n06.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P32-ibm32n07.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P32-ibm32n08.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P39-ibm39n01.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P39-ibm39n03.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P39-ibm39n06.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P41-ibm41n11.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P41-ibm41n13.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P41-ibm41n14.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P42-ibm42n03.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P45-ibm45n01.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P45-ibm45n02.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P45-ibm45n03.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P45-ibm45n04.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P45-ibm45n05.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P45-ibm45n06.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P45-ibm45n07.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P45-ibm45n08.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P45-ibm45n09.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P46-ibm46n01.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P46-ibm46n02.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P46-ibm46n03.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P46-ibm46n04.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P46-ibm46n05.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P47-ibm47n01.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P47-ibm47n02.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P47-ibm47n03.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P47-ibm47n04.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P47-ibm47n05.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P47-ibm47n06.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P48-ibm48n01.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P48-ibm48n02.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P48-ibm48n03.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P48-ibm48n04.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P48-ibm48n05.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P48-ibm48n06.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P48-ibm48n07.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P49-ibm49n01.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P49-ibm49n02.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P49-ibm49n03.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P49-ibm49n04.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P49-ibm49n05.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P49-ibm49n06.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P50-ibm50n01.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P50-ibm50n02.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P50-ibm50n03.xml	fail	parser accepted not-well-formed input
not-wf	ibm-not-wf-P50-ibm50n04.xml	fail	parser accepted not-well-formed input
